web_url,snippet,lead_paragraph,abstract,headline,keywords,pub_date,document_type,news_desk,byline,type_of_material,_id,word_count
https://www.nytimes.com/2016/04/10/nyregion/review-honig-grill-in-woodbury-offers-california-with-a-twist.html,"The restaurant bills itself as “a taste of Napa Valley,” referring primarily to the wine list. A number of dishes are named for the region, too.","As we left Honig Grill in Woodbury, a 10-year-old boy in our party said, “I liked the food, but a lot of other things weren’t good.” His analysis was spot on.","The restaurant bills itself as “a taste of Napa Valley,” referring primarily to the wine list. A number of dishes are named for the region, too.","{'main': 'Review: Honig Grill in Woodbury Offers California With a Twist', 'kicker': 'Dining | Long Island', 'content_kicker': None, 'print_headline': 'California With a Twist', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Woodbury (Nassau County, NY)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Honig Grill (Woodbury, NY, Restaurant)', 'rank': 3, 'major': 'N'}]",2016-04-09T20:48:46+0000,article,Metropolitan,"{'original': 'By Joanne Starkey', 'person': [{'firstname': 'Joanne', 'middlename': None, 'lastname': 'Starkey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c885bbe40d36ff070b4a21d,660
https://www.nytimes.com/2016/04/10/fashion/ella-woodward-london-food-bloggers-nigella-lawson.html,"Focusing on healthful eating habits, a new crop of glamorous bloggers and cookbook writers has infiltrated the London food scene. Next stop: America.","“I’m buying up loads of ginger shots,” said Ella Woodward, the British food blogger turned author, on a recent dreary afternoon in New York. She was there to promote the publication of her second book, “Deliciously Ella Everyday,” in the United States, and she had caught a cold on the flight across the Atlantic. Her hotel was close to a juice store, though normally she prefers putting ginger through her own juicer and adding a squeeze of lemon.","Focusing on healthful eating habits, a new crop of glamorous bloggers and cookbook writers has infiltrated the London food scene. Next stop: America.","{'main': 'The Daughters of Nigella', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Daughters of Nigella', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Meltzer, Marisa', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Vegetarianism', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Woodward, Ella (1991- )', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Jones, Anna (1979- )', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Hemsley, Melissa (1985- )', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Hemsley, Jasmine (1980- )', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Freer, Amelia', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Corrett, Natasha', 'rank': 11, 'major': 'N'}]",2016-04-08T20:09:01+0000,article,Styles,"{'original': 'By Marisa Meltzer', 'person': [{'firstname': 'Marisa', 'middlename': None, 'lastname': 'Meltzer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88a5c240d36ff070c2a554,1226
https://www.nytimes.com/2016/04/08/fashion/mens-style/workout-mountain-game-of-thrones.html,Julius Bjornsson doesn’t just play a strong man on TV.,"“It’s my passion and my dream to become the world’s strongest man,” said Hafthor Julius Bjornsson, the Icelandic giant best known as Gregor Clegane, or the Mountain, on HBO’s “Game of Thrones,” which returns this month.",Julius Bjornsson doesn’t just play a strong man on TV.,"{'main': 'How to Train Like the Mountain From ‘Game of Thrones’', 'kicker': 'My Workout', 'content_kicker': None, 'print_headline': 'Strong Like Viking', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Bjornsson, Hafthor Julius', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Ortved, John', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Exercise', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Weight Lifting', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Game of Thrones (TV Program)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 6, 'major': 'N'}]",2016-04-07T20:23:06+0000,article,Styles,"{'original': 'By John Ortved', 'person': [{'firstname': 'John', 'middlename': None, 'lastname': 'Ortved', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88a6ba40d36ff070c2c70e,518
https://www.nytimes.com/2016/04/03/nyregion/review-the-cottage-aims-for-complex-food-in-a-simple-setting.html,"The Westport restaurant is the latest effort from the owner and chef Brian Lewis, who tries to create a sense of home in the cozy space.","The Cottage, a new restaurant in Westport, is well named. It is small, cozy and very homey, very much like a New England seaside cottage, with sprays of pussy willows on counters and duck motifs wandering along the walls.","The Westport restaurant is the latest effort from the owner and chef Brian Lewis, who tries to create a sense of home in the cozy space.","{'main': 'Review: The Cottage Aims for Complex Food in a Simple Setting', 'kicker': 'Dining | Connecticut', 'content_kicker': None, 'print_headline': 'Striving for Complex Food in a Simple Setting', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Westport (Conn)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Cottage, The (Westport, Conn, Restaurant)', 'rank': 3, 'major': 'N'}]",2016-04-01T17:48:54+0000,article,Metropolitan,"{'original': 'By Patricia Brooks', 'person': [{'firstname': 'Patricia', 'middlename': None, 'lastname': 'Brooks', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c885baf40d36ff070b49fc7,652
https://www.nytimes.com/2016/04/03/nyregion/review-shiki-sushi-yakitori-in-white-plains-focuses-on-fresh-fish-flavors.html,The restaurant keeps its sushi free of intense spices and serves up meat grilled on skewers.,Shiki Sushi & Yakitori is a welcome addition to the many sushi restaurants that have found an enthusiastic audience in Westchester.,The restaurant keeps its sushi free of intense spices and serves up meat grilled on skewers.,"{'main': 'Review: Shiki Sushi & Yakitori, in White Plains, Focuses on Fresh Fish Flavors', 'kicker': 'Dining | Westchester', 'content_kicker': None, 'print_headline': 'Letting the Sushi Speak for Itself', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'White Plains (NY)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Shiki Sushi & Yakitori (White Plains, NY, Restaurant)', 'rank': 3, 'major': 'N'}]",2016-04-01T16:23:51+0000,article,Metropolitan,"{'original': 'By M. H. Reed', 'person': [], 'organization': None}",Review,5c885bb940d36ff070b4a149,543
https://well.blogs.nytimes.com/2016/04/01/ask-well-does-less-than-5000-steps-a-day-make-you-sedentary/,Sedentary status cannot be defined by how many or few daily steps you manage.,Question:,Sedentary status cannot be defined by how many or few daily steps you manage.,"{'main': 'Ask Well: Does Taking Fewer Than 5,000 Steps a Day Make You Sedentary?', 'kicker': 'Well', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Exercise', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Walking', 'rank': 2, 'major': 'N'}]",2016-04-01T09:45:47+0000,article,Science,"{'original': 'By Gretchen Reynolds', 'person': [{'firstname': 'Gretchen', 'middlename': None, 'lastname': 'Reynolds', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88459c40d36ff070afb438,399
https://www.nytimes.com/2016/03/30/dining/caesar-salad-recipe-kale.html,"The sturdy green, added to romaine, produces an updated classic that can keep awhile. (Article plus video.)","The Caesar, done right, is a multiplatform salad. Beyond the taste of the thing — which is spectacular — it is experienced across all the senses, a riot of contrasts, cold and crunch.","The sturdy green, added to romaine, produces an updated classic that can keep awhile. (Article plus video.)","{'main': 'For a Better Caesar, Get Kale Into the Mix', 'kicker': 'Recipe Lab', 'content_kicker': None, 'print_headline': 'Hail, the Updated Caesar!', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Moskin, Julia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Salads', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Kale (Vegetable)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Recipes', 'rank': 5, 'major': 'N'}]",2016-03-28T11:48:09+0000,article,Dining,"{'original': 'By Julia Moskin', 'person': [{'firstname': 'Julia', 'middlename': None, 'lastname': 'Moskin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88636640d36ff070b5cf66,1076
https://www.nytimes.com/2016/03/28/upshot/the-trade-deficit-isnt-a-scorecard-and-cutting-it-wont-make-america-great-again.html,Trying to eliminate the trade deficit could mean giving up levers of power that allow the U.S. to get its way in international politics.,Donald Trump believes that a half-trillion-dollar trade deficit with the rest of the world makes the United States a loser and countries with trade surpluses like China and Mexico winners.,Trying to eliminate the trade deficit could mean giving up levers of power that allow the U.S. to get its way in international politics.,"{'main': 'The Trade Deficit Isn’t a Scorecard, and Cutting It Won’t Make America Great Again', 'kicker': 'The 2016 Race', 'content_kicker': None, 'print_headline': 'What Candidates Are Saying by Harping on Trade Deficits', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Trade and World Market', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Irwin, Neil', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}]",2016-03-27T11:00:24+0000,article,Business,"{'original': 'By Neil Irwin', 'person': [{'firstname': 'Neil', 'middlename': None, 'lastname': 'Irwin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c885ba840d36ff070b49ec9,1646
https://www.nytimes.com/2016/03/27/nyregion/review-schout-bay-tavern-in-long-island-a-pub-with-an-irreverent-side.html,"A brasserie offers a playful approach to modern cuisine, encouraging diners to mix and match entrees and their accompaniments.","Schout Bay Tavern, named after the colonial Dutch term for Manhasset Bay, opened quietly on the village’s main street just before Labor Day in 2015. Since then, positive word of mouth has brought much of the neighborhood to its chic, modern doorstep.","A brasserie offers a playful approach to modern cuisine, encouraging diners to mix and match entrees and their accompaniments.","{'main': 'Review: Schout Bay Tavern in Long Island, a Pub With an Irreverent Side', 'kicker': 'Dining | Long Island', 'content_kicker': None, 'print_headline': 'A Brasserie With an Irreverent Side', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhasset (NY)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Schout Bay Tavern (Manhasset, NY, Restaurant)', 'rank': 3, 'major': 'N'}]",2016-03-25T19:14:00+0000,article,Metropolitan,"{'original': 'By Susan M. Novick', 'person': [{'firstname': 'Susan', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c885b9740d36ff070b49be5,682
https://well.blogs.nytimes.com/2016/03/22/ask-well-should-i-take-a-potassium-supplement/,"Many Americans fall short on potassium because we don’t eat nearly enough fruits and vegetables, and supplements contain so little of the mineral that they are not really helpful.",Question:,"Many Americans fall short on potassium because we don’t eat nearly enough fruits and vegetables, and supplements contain so little of the mineral that they are not really helpful.","{'main': 'Ask Well: Should I Take a Potassium Supplement?', 'kicker': 'Well', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 1, 'major': 'N'}]",2016-03-22T09:45:21+0000,article,Science,"{'original': 'By Roni Caryn Rabin', 'person': [{'firstname': 'Roni', 'middlename': 'Caryn', 'lastname': 'Rabin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88456b40d36ff070afa88a,437
https://well.blogs.nytimes.com/2016/03/18/ask-well-20-seconds-to-better-fitness/,A reader asks: Is there a specific amount of time at which to keep your heart rate up during interval training to get the most benefit?,Question:,A reader asks: Is there a specific amount of time at which to keep your heart rate up during interval training to get the most benefit?,"{'main': 'Ask Well: 20 Seconds to Better Fitness?', 'kicker': 'Well', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Exercise', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Heart', 'rank': 2, 'major': 'N'}]",2016-03-18T09:31:43+0000,article,Science,"{'original': 'By Gretchen Reynolds', 'person': [{'firstname': 'Gretchen', 'middlename': None, 'lastname': 'Reynolds', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88456840d36ff070afa7e1,389
https://www.nytimes.com/2016/03/15/t-magazine/food/silicon-valley-restaurants.html,"Until recently, the most exciting food in Silicon Valley was whatever was for lunch at tech companies’ campus cafeterias. Not anymore.","Until recently, the most exciting food in Silicon Valley was whatever was for lunch at tech companies’ campus cafeterias. But in Palo Alto and Los Gatos, chefs are opening on-the-mark restaurants to rival the food scene of nearby San Francisco.","Until recently, the most exciting food in Silicon Valley was whatever was for lunch at tech companies’ campus cafeterias. Not anymore.","{'main': 'Silicon Valley’s Dining Boom', 'kicker': None, 'content_kicker': None, 'print_headline': 'Food Matters; Silicon Valley’s Expanding Options', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Palo Alto (Calif)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bakeries and Baked Products', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Silicon Valley (Calif)', 'rank': 4, 'major': 'N'}]",2016-03-15T18:48:35+0000,article,TStyle,"{'original': 'By Laura Neilson', 'person': [{'firstname': 'Laura', 'middlename': None, 'lastname': 'Neilson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c885b9d40d36ff070b49d17,246
https://www.nytimes.com/2016/03/15/t-magazine/travel/guadalajara-mexico-arts.html,"Thanks to a new arts and crafts movement, the galleries there are as cutting-edge as the food.","A former 16th-century trade outpost some 285 miles northwest of Mexico City in Jalisco state, Guadalajara is one of Mexico’s most traditional cities, a place where leafy boulevards are patchworked with French Baroque colonial mansions. Until recently, the art in Guadalajara has tended toward the folkloric: The town is primarily known for earthen ceramics, as well as for mariachi bands (the genre originated in the region). ‘‘It used to be that creative people got out of here as soon as possible,’’ says the artist Eduardo Sarabia, who moved to Guadalajara from Los Angeles and co-founded an art ‘‘laboratory’’ called PAOS that hosts residencies and exhibits in the stark studio that once belonged to the great Modernist muralist José Clemente Orozco. ‘‘But that’s changed.’’ Sarabia is part of a wave of young artists and gallerists who’re remaking the town into a sort of mellow, sunny-skies utopia. He’s joined by the young Spaniards Silvia Ortiz and Inés López-Quesada, who opened a branch of their Madrid gallery, Travesía Cuatro, in the upscale Colonia Lafayette neighborhood a few years ago in order to be closer to some of their key artists — local talent who have seen their stars rise on the contemporary scene, including Jose Dávila, Gonzalo Lebrija and Jorge Méndez Blake.","Thanks to a new arts and crafts movement, the galleries there are as cutting-edge as the food.","{'main': 'Guadalajara, Mexico’s Party City', 'kicker': 'Wanderlust', 'content_kicker': None, 'print_headline': 'Arts and Crafts Movement', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Guadalajara (Mexico)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Culture (Arts)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Mexico', 'rank': 4, 'major': 'N'}]",2016-03-15T15:15:37+0000,article,TStyle,"{'original': 'By Julia Chaplin', 'person': [{'firstname': 'Julia', 'middlename': None, 'lastname': 'Chaplin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c885b6e40d36ff070b494ce,939
https://www.nytimes.com/2016/03/15/t-magazine/travel/guadalajara-mexico-arts.html,"Thanks to a new arts and crafts movement, the galleries there are as cutting-edge as the food.","A former 16th-century trade outpost some 285 miles northwest of Mexico City in Jalisco state, Guadalajara is one of Mexico’s most traditional cities, a place where leafy boulevards are patchworked with French Baroque colonial mansions. Until recently, the art in Guadalajara has tended toward the folkloric: The town is primarily known for earthen ceramics, as well as for mariachi bands (the genre originated in the region). ‘‘It used to be that creative people got out of here as soon as possible,’’ says the artist Eduardo Sarabia, who moved to Guadalajara from Los Angeles and co-founded an art ‘‘laboratory’’ called PAOS that hosts residencies and exhibits in the stark studio that once belonged to the great Modernist muralist José Clemente Orozco. ‘‘But that’s changed.’’ Sarabia is part of a wave of young artists and gallerists who’re remaking the town into a sort of mellow, sunny-skies utopia. He’s joined by the young Spaniards Silvia Ortiz and Inés López-Quesada, who opened a branch of their Madrid gallery, Travesía Cuatro, in the upscale Colonia Lafayette neighborhood a few years ago in order to be closer to some of their key artists — local talent who have seen their stars rise on the contemporary scene, including Jose Dávila, Gonzalo Lebrija and Jorge Méndez Blake.","Thanks to a new arts and crafts movement, the galleries there are as cutting-edge as the food.","{'main': 'Guadalajara, Mexico’s Party City', 'kicker': 'Wanderlust', 'content_kicker': None, 'print_headline': 'Arts and Crafts Movement', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Travel and Vacations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Guadalajara (Mexico)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Culture (Arts)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Mexico', 'rank': 4, 'major': 'N'}]",2016-03-15T15:15:37+0000,article,TStyle,"{'original': 'By Julia Chaplin', 'person': [{'firstname': 'Julia', 'middlename': None, 'lastname': 'Chaplin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c885b6e40d36ff070b494ce,939
https://www.nytimes.com/2016/03/13/travel/gwyneth-paltrow-travel-tips.html,"The actress talks about wellness on the road, traveling with her children and where she most wants to go.",It’s not just about conscious uncoupling and recipes for “superpowered avocado toast.”,"The actress talks about wellness on the road, traveling with her children and where she most wants to go.","{'main': 'How Gwyneth Paltrow Likes to Travel', 'kicker': 'Q. and A.', 'content_kicker': None, 'print_headline': 'Gwyneth Paltrow on Wellness (and Wine) on the Road.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Vora, Shivani', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Paltrow, Gwyneth', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Goop.com', 'rank': 4, 'major': 'N'}]",2016-03-11T12:00:26+0000,article,Travel,"{'original': 'By Shivani Vora', 'person': [{'firstname': 'Shivani', 'middlename': None, 'lastname': 'Vora', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c885b8d40d36ff070b499c3,803
https://www.nytimes.com/2016/03/09/dining/le-coq-rico-jean-georges-vongerichten-beverly-hills.html,"Also, Josh Mazza and Steve Laycock opens Belle Shoals; Barneys in Chelsea gains a restaurant; German comfort food at Studio Kraut, and more.","Le Coq Rico Antoine Westermann, the Alsatian chef who once had three Michelin stars, has created a New York incarnation of his Parisian poultry palace. It occupies two storefronts, one with a long bar and the other a stretch of counter with a battalion of rotisseries and some seating, joined by a spacious rear dining room. Mr. Westermann has had some practice operating a restaurant in the United States. He ran the Café du Parc in Washington and became familiar with local farmers. He is a fan of our heritage chickens from small farms; his menu even lists how many days it took to raise each one (the longer the better). “In France, it’s poulet de Bresse,” he said, referring to the chickens with blue feet, “but here there are other breeds that can replicate the taste of Paris.” There are also guinea fowl, Cornish hens, ducks and squab, as well as poultry livers, egg dishes and a traditional Alsatian baeckeoffe casserole: (Opens Thursday): 30 East 20th Street, 212-267-7426, lecoqriconyc.com.","Also, Josh Mazza and Steve Laycock opens Belle Shoals; Barneys in Chelsea gains a restaurant; German comfort food at Studio Kraut, and more.","{'main': 'Le Coq Rico Captures Essence of a Parisian Poultry Palace', 'kicker': 'Off the Menu', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Fabricant, Florence', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Westermann, Antoine (1946- )', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Le Coq Rico (Manhattan, NY, Restaurant)', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Chefs', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Vongerichten, Jean-Georges', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Waldorf Astoria Hotels and Resorts', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Freds at Barneys (Manhattan, NY, Restaurant)', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Studio Kraut (Manhattan, NY, Restaurant)', 'rank': 10, 'major': 'N'}]",2016-03-08T18:44:59+0000,article,Dining,"{'original': 'By Florence Fabricant', 'person': [{'firstname': 'Florence', 'middlename': None, 'lastname': 'Fabricant', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88635a40d36ff070b5cd8d,851
https://www.nytimes.com/2016/03/06/business/a-biotech-evangelist-seeks-a-zika-dividend.html,A diverse biotechnology company hopes its genetically engineered mosquitoes can help stop the spread of a devastating virus. But that’s just a start.,"WEST PALM BEACH, Fla. — In the expanding realm ruled by Randal J. Kirk, sliced apples don’t brown. Salmon grow twice as fast without swimming upriver to spawn. Beloved cats are reborn.",A diverse biotechnology company hopes its genetically engineered mosquitoes can help stop the spread of a devastating virus. But that’s just a start.,"{'main': 'A Biotech Evangelist Seeks a Zika Dividend', 'kicker': None, 'content_kicker': None, 'print_headline': 'Seeking a Zika Dividend', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Intrexon Corporation', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Pollack, Andrew', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Biotechnology and Bioengineering', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mosquitoes', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Kirk, Randal J (1953- )', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Zika Virus', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Genetic Engineering', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'DNA (Deoxyribonucleic Acid)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Synthetic Biology', 'rank': 9, 'major': 'N'}]",2016-03-05T11:05:39+0000,article,SundayBusiness,"{'original': 'By Andrew Pollack', 'person': [{'firstname': 'Andrew', 'middlename': None, 'lastname': 'Pollack', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c88634f40d36ff070b5cc46,2702
https://www.nytimes.com/2016/03/04/t-magazine/fashion/juice-bar-paris-maisie-cafe.html,"The juice bar Maisie Café officially opens in May, but it’s delivering in the capital as part of a trial run through March 9.","Until recently, Paris had been devoid of food delivery services, much less gluten-free and dairy-free options. But the luxury sector executive Isabella Capece Galeota has introduced a solution — which coincides with the French capital’s fashion week. She and her husband, Xavier Barroux, decided to soft-launch their Maisie Café ahead of its official May opening near Place Vendôme to bring healthy snack alternatives to the show-going masses. The menu includes fresh coconut-water-based, cold-pressed juices; three types of shakes (banana, avocado and espresso); a cucumber detox; and chocolate or fruit granolas. By Capece Galeota’s count, they’ve already distributed several hundred M/M-branded bottles, which bodes well for such an endeavor in a gastronomic epicenter. “Here, people will not eat or drink something because it’s good for them — you have the added pressure of making it taste good, as well,” she says. “This is the capital of gourmet food, so you have to make gourmet juices.”","The juice bar Maisie Café officially opens in May, but it’s delivering in the capital as part of a trial run through March 9.","{'main': 'Paris Fashion Week’s Best-Kept Secret', 'kicker': 'On Wellness', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Juices', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Paris Fashion Week', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Paris (France)', 'rank': 3, 'major': 'N'}]",2016-03-04T22:58:44+0000,article,TStyle,"{'original': 'By Hilary Moss', 'person': [{'firstname': 'Hilary', 'middlename': None, 'lastname': 'Moss', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",News,5c885b8940d36ff070b4991d,154
https://www.nytimes.com/2016/03/06/nyregion/turkish-seafood-nassau-county-long-island-fish-on-main.html,"Ayhan Hassan’s newest restaurant, billed as an American seafood grill, is a departure from his other successful places in Nassau County.","Ayhan Hassan has gone upscale with his newest venture, Fish on Main. In 1980, Mr. Hassan opened his first restaurant, Ayhan’s Shish-Kebab, in Port Washington. He now owns five Shish-Kebabs in Nassau County.","Ayhan Hassan’s newest restaurant, billed as an American seafood grill, is a departure from his other successful places in Nassau County.","{'main': 'Review: At Fish on Main, a World of Difference', 'kicker': 'Dining | Long Island', 'content_kicker': None, 'print_headline': 'Across the Street, a World of Difference', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Restaurants', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Port Washington (NY)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Fish on Main (Port Washington, NY, Restaurant)', 'rank': 3, 'major': 'N'}]",2016-03-04T22:41:40+0000,article,Metropolitan,"{'original': 'By Joanne Starkey', 'person': [{'firstname': 'Joanne', 'middlename': None, 'lastname': 'Starkey', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Review,5c885b7440d36ff070b495f0,573
